property_id,serial_number,mac_address,ip_address,name,type,room,building,community,jack,,
A017617,BN0013325,000B8681274D,10.151.160.62,slo-rw170a-a608-b,2.4,A608-B,Morro,Cerro Vista,W,,
A017618,BN0013330,000B86812766,10.151.160.63,slo-rw170a-a609-l,5,A609-L,Morro,Cerro Vista,W,,
A017619,BN0013324,000B86812748,10.151.160.64,slo-rw170a-a609-b,2.4,A609-B,Morro,Cerro Vista,W,,
A017620,BN0013306,000B868126EE,10.151.153.84,slo-rw170a-a610-l,5,A610-L,Morro,Cerro Vista,W,,
A017621,BN0013102,000B868122F2,10.151.153.83,slo-rw170a-a610-c,2.4,A610-C,Morro,Cerro Vista,W,,
A017622,BN0013356,000B868127E8,10.151.160.67,slo-rw170a-a707-l,5,A707-L,Morro,Cerro Vista,W,,
A017623,BN0013323,000B86812743,10.151.160.68,slo-rw170a-a707-am,AM,A707-A,Morro,Cerro Vista,W,,
A017624,BN0013335,000B8681277F,10.151.160.69,slo-rw170a-a707-b,2.4,A707-B,Morro,Cerro Vista,W,,
A017625,BN0013332,000B86812770,10.151.160.70,slo-rw170a-a708-l,5,A708-L,Morro,Cerro Vista,W,,
A017626,BN0013320,000B86812734,10.151.160.71,slo-rw170a-a708-b,2.4,A708-B,Morro,Cerro Vista,W,,
A017627,BN0013383,000B8681286F,10.151.160.72,slo-rw170a-a709-l,5,A709-L,Morro,Cerro Vista,W,,
A017628,BN0013318,000B8681272A,10.151.160.73,slo-rw170a-a709-b,2.4,A709-B,Morro,Cerro Vista,W,,
A017629,BN0013387,000B86812883,10.151.153.86,slo-rw170a-a710-l,5,A710-L,Morro,Cerro Vista,W,,
A017630,BN0013338,000B8681278E,10.151.153.85,slo-rw170a-a710-c,2.4,A710-C,Morro,Cerro Vista,W,,
A017631,BN0013351,000B868127CF,10.151.157.1,slo-rw170d-d302-l,5,D302-L,Romauldo,Cerro Vista,W,,
A017632,BN0013469,000B86812A1D,10.151.157.2,slo-rw170d-d302-b,2.4,D302-B,Romauldo,Cerro Vista,W,,
A017633,BN0013462,000B868129FA,10.151.157.3,slo-rw170d-d301-l,5,D301-L,Romauldo,Cerro Vista,W,,
A017634,BN0013486,000B86812A72,10.151.157.4,slo-rw170d-d301-c,2.4,D301-C,Romauldo,Cerro Vista,W,,
A017635,BN0013460,000B868129F0,10.151.157.5,slo-rw170d-d401-l,5,D401-L,Romauldo,Cerro Vista,W,,
A017636,BN0013435,000B86812973,10.151.157.6,slo-rw170d-d401-c,2.4,D401-C,Romauldo,Cerro Vista,W,,
A017637,BN0013466,000B86812A0E,10.151.157.7,slo-rw170d-d402-l,5,D402-L,Romauldo,Cerro Vista,W,,
A017638,BN0013459,000B868129EB,10.151.157.8,slo-rw170d-d402-b,2.4,D402-B,Romauldo,Cerro Vista,W,,
A017639,BN0013474,000B86812A36,10.151.157.9,slo-rw170d-d402-d,AM,D402-D,Romauldo,Cerro Vista,W,,
A017640,BN0013475,000B86812A3B,10.151.157.10,slo-rw170d-d403-l,5,D403-L,Romauldo,Cerro Vista,W,,
A017641,BN0013321,000B86812739,10.151.157.11,slo-rw170d-d403-b,2.4,D403-B,Romauldo,Cerro Vista,W,,
A017642,BN0013120,000B8681234C,10.151.157.12,slo-rw170d-d403-c,AM,D403-C,Romauldo,Cerro Vista,W,,
A017643,BN0013341,000B8681279D,10.151.157.13,slo-rw170d-d404-l,5,D404-L,Romauldo,Cerro Vista,W,,
A017644,BN0013319,000B8681272F,10.151.157.14,slo-rw170d-d404-b,2.4,D404-B,Romauldo,Cerro Vista,W,,
A017645,BN0013278,000B86812662,10.151.157.15,slo-rw170d-d409-l,5,D409-L,Romauldo,Cerro Vista,W,,
A017646,BN0013274,000B8681264E,10.151.157.16,slo-rw170d-d409-c,2.4,D409-C,Romauldo,Cerro Vista,W,,
A017647,BN0013228,000B86812568,10.151.157.17,slo-rw170d-d410-l,5,D410-L,Romauldo,Cerro Vista,W,,
A017648,BN0013192,000B868124B4,10.151.157.18,slo-rw170d-d410-b,2.4,D410-B,Romauldo,Cerro Vista,W,,
A017649,BN0013317,000B86812725,10.151.157.19,slo-rw170d-d410-d,AM,D410-D,Romauldo,Cerro Vista,W,,
A017650,BN0013265,000B86812621,10.151.157.20,slo-rw170d-d501-l,5,D501-L,Romauldo,Cerro Vista,W,,
A017651,BN0013300,000B868126D0,10.151.157.21,slo-rw170d-d501-c,2.4,D501-C,Romauldo,Cerro Vista,W,,
A017652,BN0013214,000B86812522,10.151.157.22,slo-rw170d-d502-l,5,D502-L,Romauldo,Cerro Vista,W,,
A017653,BN0013297,000B868126C1,10.151.157.23,slo-rw170d-d502-b,2.4,D502-B,Romauldo,Cerro Vista,W,,
A017654,BN0013267,000B8681262B,10.151.157.24,slo-rw170d-d503-l,5,D503-L,Romauldo,Cerro Vista,W,,
A017655,BN0013298,000B868126C6,10.151.157.25,slo-rw170d-d503-b,2.4,D503-B,Romauldo,Cerro Vista,W,,
A017656,BN0013291,000B868126A3,10.151.157.26,slo-rw170d-d504-l,5,D504-L,Romauldo,Cerro Vista,W,,
A017657,BN0013243,000B868125B3,10.151.157.27,slo-rw170d-d504-b,2.4,D504-B,Romauldo,Cerro Vista,W,,
A017658,BN0013245,000B868125BD,10.151.157.28,slo-rw170d-d505-l,5,D505-L,Romauldo,Cerro Vista,W,,
A017659,BN0013301,000B868126D5,10.151.157.29,slo-rw170d-d505-b,2.4,D505-B,Romauldo,Cerro Vista,W,,
A017660,BN0013296,000B868126BC,10.151.157.30,slo-rw170d-d506-l,5,D506-L,Romauldo,Cerro Vista,W,,
A017661,BN0013379,000B8681285B,10.151.157.31,slo-rw170d-d506-b,2.4,D506-B,Romauldo,Cerro Vista,W,,
A017662,BN0013370,000B8681282E,10.151.157.32,slo-rw170d-d507-l,5,D507-L,Romauldo,Cerro Vista,W,,
A017663,BN0013371,000B86812833,10.151.157.33,slo-rw170d-d507-a,AM,D507-A,Romauldo,Cerro Vista,W,,
A017664,BN0013363,000B8681280B,10.151.157.34,slo-rw170d-d507-c,2.4,D507-C,Romauldo,Cerro Vista,W,,
A017665,BN0013375,000B86812847,10.151.157.35,slo-rw170d-d508-l,5,D508-L,Romauldo,Cerro Vista,W,,
A017666,BN0013367,000B8681281F,10.151.157.36,slo-rw170d-d508-c,2.4,D508-C,Romauldo,Cerro Vista,W,,
A017667,BN0013373,000B8681283D,10.151.157.37,slo-rw170d-d509-l,5,D509-L,Romauldo,Cerro Vista,W,,
A017668,BN0013364,000B86812810,10.151.157.38,slo-rw170d-d509-e,2.4,D509-E,Romauldo,Cerro Vista,W,,
A017669,BN0013368,000B86812824,10.151.157.39,slo-rw170d-d510-l,5,D510-L,Romauldo,Cerro Vista,W,,
A017670,BN0013374,000B86812842,10.151.157.40,slo-rw170d-d510-b,2.4,D510-B,Romauldo,Cerro Vista,W,,
A017671,BN0013401,000B868128C9,10.151.157.41,slo-rw170d-d603-l,5,D603-L,Romauldo,Cerro Vista,W,,
A017672,BN0013112,000B86812324,10.151.157.42,slo-rw170d-d603-b,2.4,D603-B,Romauldo,Cerro Vista,W,,
A017673,BN0013399,000B868128BF,10.151.157.43,slo-rw170d-d604-l,5,D604-L,Romauldo,Cerro Vista,W,,
A017674,BN0013409,000B868128F1,10.151.157.44,slo-rw170d-d604-b,2.4,D604-B,Romauldo,Cerro Vista,W,,
A017675,BN0013405,000B868128DD,10.151.157.45,slo-rw170d-d604-d,AM,D604-D,Romauldo,Cerro Vista,W,,
A017676,BN0013417,000B86812919,10.151.157.46,slo-rw170d-d605-l,5,D605-L,Romauldo,Cerro Vista,W,,
A017677,BN0013422,000B86812932,10.151.157.47,slo-rw170d-d605-a,AM,D605-A,Romauldo,Cerro Vista,W,,
A017678,BN0013423,000B86812937,10.151.157.48,slo-rw170d-d605-b,2.4,D605-B,Romauldo,Cerro Vista,W,,
A017679,BN0013425,000B86812941,10.151.157.49,slo-rw170d-d606-l,5,D606-L,Romauldo,Cerro Vista,W,,
A017680,BN0013408,000B868128EC,10.151.157.50,slo-rw170d-d606-b,2.4,D606-B,Romauldo,Cerro Vista,W,,
A017681,BN0013299,000B868126CB,10.151.157.51,slo-rw170d-d607-l,5,D607-L,Romauldo,Cerro Vista,W,,
A017682,BN0013212,000B86812518,10.151.157.52,slo-rw170d-d607-c,2.4,D607-C,Romauldo,Cerro Vista,W,,
A017683,BN0013288,000B86812694,10.151.157.53,slo-rw170d-d608-l,5,D608-L,Romauldo,Cerro Vista,W,,
A017684,BN0013279,000B86812667,10.151.157.54,slo-rw170d-d608-c,2.4,D608-C,Romauldo,Cerro Vista,W,,
A017685,BN0013309,000B868126FD,10.151.157.55,slo-rw170d-d609-l,5,D609-L,Romauldo,Cerro Vista,W,,
A017686,BN0013275,000B86812653,10.151.157.56,slo-rw170d-d609-b,2.4,D609-B,Romauldo,Cerro Vista,W,,
A017687,BN0013281,000B86812671,10.151.157.57,slo-rw170d-d610-l,5,D610-L,Romauldo,Cerro Vista,W,,
A017688,BN0013219,000B8681253B,10.151.157.58,slo-rw170d-d610-b,2.4,D610-B,Romauldo,Cerro Vista,W,,
A017689,BN0013284,000B86812680,10.151.157.59,slo-rw170d-d610-c,AM,D610-C,Romauldo,Cerro Vista,W,,
A017690,BN0013201,000B868124E1,10.151.157.60,slo-rw170d-d705-l,5,D705-L,Romauldo,Cerro Vista,W,,
A017691,BN0013322,000B8681273E,10.151.157.61,slo-rw170d-d705-b,2.4,D705-B,Romauldo,Cerro Vista,W,,
A017692,BN0013354,000B868127DE,10.151.157.62,slo-rw170d-d706-l,5,D706-L,Romauldo,Cerro Vista,W,,
A017693,BN0013170,000B86812446,10.151.157.63,slo-rw170d-d706-a,AM,D706-A,Romauldo,Cerro Vista,W,,
A017694,BN0013286,000B8681268A,10.151.157.64,slo-rw170d-d706-b,2.4,D706-B,Romauldo,Cerro Vista,W,,
A017695,BN0013331,000B8681276B,10.151.157.65,slo-rw170d-d707-l,5,D707-L,Romauldo,Cerro Vista,W,,
A017696,BN0013339,000B86812793,10.151.157.66,slo-rw170d-d707-c,2.4,D707-C,Romauldo,Cerro Vista,W,,
A017697,BN0013328,000B8681275C,10.151.157.67,slo-rw170d-d708-l,5,D708-L,Romauldo,Cerro Vista,W,,
A017698,BN0013336,000B86812784,10.151.157.68,slo-rw170d-d708-c,2.4,D708-C,Romauldo,Cerro Vista,W,,
A017699,BN0013302,000B868126DA,10.151.159.1,slo-rw170f-f103-l,5,F103-L,Islay,Cerro Vista,W,,
A017700,BN0013269,000B86812635,10.151.159.2,slo-rw170f-f103-d,2.4,F103-D,Islay,Cerro Vista,W,,
A017701,BN0013233,000B86812581,10.151.159.3,slo-rw170f-f104-l,5,F104-L,Islay,Cerro Vista,W,,
A017702,BN0013235,000B8681258B,10.151.159.4,slo-rw170f-f104-c,2.4,F104-C,Islay,Cerro Vista,W,,
A017703,BN0013229,000B8681256D,10.151.159.5,slo-rw170f-f105-l,5,F105-L,Islay,Cerro Vista,W,,
A017704,BN0013307,000B868126F3,10.151.159.6,slo-rw170f-f105-a,AM,F105-A,Islay,Cerro Vista,W,,
A017705,BN0013186,000B86812496,10.151.159.7,slo-rw170f-f105-b,2.4,F105-B,Islay,Cerro Vista,W,,
A017706,BN0013262,000B86812612,10.151.159.8,slo-rw170f-f106-l,5,F106-L,Islay,Cerro Vista,W,,
A017707,BN0013270,000B8681263A,10.151.159.9,slo-rw170f-f106-c,2.4,F106-C,Islay,Cerro Vista,W,,
A017708,BN0013303,000B868126DF,10.151.159.10,slo-rw170f-f111-l,5,F111-L,Islay,Cerro Vista,W,,
A017709,BN0013100,000B868122E8,10.151.159.11,slo-rw170f-f111-b,2.4,F111-B,Islay,Cerro Vista,W,,
A017710,BN0013048,000B868121E4,10.151.159.12,slo-rw170f-f111-d,AM,F111-D,Islay,Cerro Vista,W,,
A017711,BN0013099,000B868122E3,10.151.159.13,slo-rw170f-f201-l,5,F201-L,Islay,Cerro Vista,W,,
A017712,BN0013069,000B8681224D,10.151.159.14,slo-rw170f-f201-b,2.4,F201-B,Islay,Cerro Vista,W,,
A017713,BN0013041,000B868121C1,10.151.159.15,slo-rw170f-f202-l,5,F202-L,Islay,Cerro Vista,W,,
A017714,BN0013070,000B86812252,10.151.159.16,slo-rw170f-f202-a,AM,F202-A,Islay,Cerro Vista,W,,
A017715,BN0013094,000B868122CA,10.151.159.17,slo-rw170f-f202-b,2.4,F202-B,Islay,Cerro Vista,W,,
A017716,BN0013054,000B86812202,10.151.159.18,slo-rw170f-f203-l,5,F203-L,Islay,Cerro Vista,W,,
A017717,BN0013074,000B86812266,10.151.159.19,slo-rw170f-f203-b,2.4,F203-B,Islay,Cerro Vista,W,,
A017718,BN0013113,000B86812329,10.151.159.20,slo-rw170f-f204-l,5,F204-L,Islay,Cerro Vista,W,,
A017719,BN0013141,000B868123B5,10.151.159.21,slo-rw170f-f204-c,2.4,F204-C,Islay,Cerro Vista,W,,
A017720,BN0013173,000B86812455,10.151.159.22,slo-rw170f-f204-d,AM,F204-D,Islay,Cerro Vista,W,,
A017721,BN0013108,000B86812310,10.151.159.23,slo-rw170f-f205-l,5,F205-L,Islay,Cerro Vista,W,,
A017722,BN0013162,000B8681241E,10.151.159.24,slo-rw170f-f205-b,2.4,F205-B,Islay,Cerro Vista,W,,
A017723,BN0013072,000B8681225C,10.151.159.25,slo-rw170f-f206-l,5,F206-L,Islay,Cerro Vista,W,,
A017724,BN0013068,000B86812248,10.151.159.26,slo-rw170f-f206-c,2.4,F206-C,Islay,Cerro Vista,W,,
A017725,BN0013106,000B86812306,10.151.159.27,slo-rw170f-f207-l,5,F207-L,Islay,Cerro Vista,W,,
A017726,BN0013137,000B868123A1,10.151.159.28,slo-rw170f-f207-c,2.4,F207-C,Islay,Cerro Vista,W,,
A017727,BN0013139,000B868123AB,10.151.159.29,slo-rw170f-f208-l,5,F208-L,Islay,Cerro Vista,W,,
A017728,BN0013168,000B8681243C,10.151.159.30,slo-rw170f-f208-b,2.4,F208-B,Islay,Cerro Vista,W,,
A017729,BN0013218,000B86812536,10.151.159.31,slo-rw170f-f209-l,5,F209-L,Islay,Cerro Vista,W,,
A017730,BN0013211,000B86812513,10.151.159.32,slo-rw170f-f209-c,2.4,F209-C,Islay,Cerro Vista,W,,
A017731,BN0013199,000B868124D7,10.151.159.33,slo-rw170f-f209-d,AM,F209-D,Islay,Cerro Vista,W,,
A017732,BN0013224,000B86812554,10.151.159.34,slo-rw170f-f210-l,5,F210-L,Islay,Cerro Vista,W,,
A017733,BN0013177,000B86812469,10.151.159.35,slo-rw170f-f210-b,2.4,F210-B,Islay,Cerro Vista,W,,
A017734,BN0013205,000B868124F5,10.151.159.36,slo-rw170f-f211-l,5,F211-L,Islay,Cerro Vista,W,,
A017735,BN0013217,000B86812531,10.151.159.37,slo-rw170f-f211-b,2.4,F211-B,Islay,Cerro Vista,W,,
A017736,BN0013079,000B8681227F,10.151.159.38,slo-rw170f-f301-l,5,F301-L,Islay,Cerro Vista,W,,
A017737,BN0013163,000B86812423,10.151.159.39,slo-rw170f-f301-b,2.4,F301-B,Islay,Cerro Vista,W,,
A017738,BN0013226,000B8681255E,10.151.159.40,slo-rw170f-f302-l,5,F302-L,Islay,Cerro Vista,W,,
A017739,BN0013251,000B868125DB,10.151.159.41,slo-rw170f-f302-b,2.4,F302-B,Islay,Cerro Vista,W,,
A017740,BN0013263,000B86812617,10.151.159.42,slo-rw170f-f303-l,5,F303-L,Islay,Cerro Vista,W,,
A017741,BN0013202,000B868124E6,10.151.159.43,slo-rw170f-f303-b,2.4,F303-B,Islay,Cerro Vista,W,,
A017742,BN0013122,000B86812356,10.151.159.44,slo-rw170f-f304-l,5,F304-L,Islay,Cerro Vista,W,,
A017743,BN0013184,000B8681248C,10.151.159.45,slo-rw170f-f304-c,2.4,F304-C,Islay,Cerro Vista,W,,
A017744,BN0013252,000B868125E0,10.151.159.46,slo-rw170f-f305-l,5,F305-L,Islay,Cerro Vista,W,,
A017745,BN0013175,000B8681245F,10.151.159.47,slo-rw170f-f305-a,AM,F305-A,Islay,Cerro Vista,W,,
A017746,BN0013266,000B86812626,10.151.159.48,slo-rw170f-f305-b,2.4,F305-B,Islay,Cerro Vista,W,,
A017747,BN0013250,000B868125D6,10.151.159.49,slo-rw170f-f306-l,5,F306-L,Islay,Cerro Vista,W,,
A017748,BN0013195,000B868124C3,10.151.159.50,slo-rw170f-f306-c,2.4,F306-C,Islay,Cerro Vista,W,,
A017749,BN0013098,000B868122DE,10.151.159.51,slo-rw170f-f307-l,5,F307-L,Islay,Cerro Vista,W,,
A017750,BN0013104,000B868122FC,10.151.159.52,slo-rw170f-f307-c,2.4,F307-C,Islay,Cerro Vista,W,,
A017751,BN0013125,000B86812365,10.151.159.53,slo-rw170f-f308-l,5,F308-L,Islay,Cerro Vista,W,,
A017752,BN0013121,000B86812351,10.151.159.54,slo-rw170f-f308-a,AM,F308-A,Islay,Cerro Vista,W,,
A017753,BN0013082,000B8681228E,10.151.159.55,slo-rw170f-f308-b,2.4,F308-B,Islay,Cerro Vista,W,,
A017754,BN0013051,000B868121F3,10.151.159.56,slo-rw170f-f309-l,5,F309-L,Islay,Cerro Vista,W,,
A017755,BN0013097,000B868122D9,10.151.159.57,slo-rw170f-f309-c,2.4,F309-C,Islay,Cerro Vista,W,,
A017756,BN0013107,000B8681230B,10.151.159.58,slo-rw170f-f310-l,5,F310-L,Islay,Cerro Vista,W,,
A017757,BN0013124,000B86812360,10.151.159.59,slo-rw170f-f310-b,2.4,F310-B,Islay,Cerro Vista,W,,
A017758,BN0013105,000B86812301,10.151.159.60,slo-rw170f-f311-l,5,F311-L,Islay,Cerro Vista,W,,
A017759,BN0013155,000B868123FB,10.151.159.61,slo-rw170f-f311-a,AM,F311-A,Islay,Cerro Vista,W,,
A017760,BN0013136,000B8681239C,10.151.159.62,slo-rw170f-f311-b,2.4,F311-B,Islay,Cerro Vista,W,,
A017761,BN0013179,000B86812473,10.151.159.63,slo-rw170f-f401-l,5,F401-L,Islay,Cerro Vista,W,,
A017762,BN0013180,000B86812478,10.151.159.64,slo-rw170f-f401-b,2.4,F401-B,Islay,Cerro Vista,W,,
A017763,BN0013178,000B8681246E,10.151.159.65,slo-rw170f-f402-l,5,F402-L,Islay,Cerro Vista,W,,
A017764,BN0013164,000B86812428,10.151.159.66,slo-rw170f-f402-a,AM,F402-A,Islay,Cerro Vista,W,,
A017765,BN0013152,000B868123EC,10.151.159.67,slo-rw170f-f402-b,2.4,F402-B,Islay,Cerro Vista,W,,
A017766,BN0013172,000B86812450,10.151.159.68,slo-rw170f-f407-l,5,F407-L,Islay,Cerro Vista,W,,
A017767,BN0013156,000B86812400,10.151.159.69,slo-rw170f-f407-c,2.4,F407-C,Islay,Cerro Vista,W,,
A017768,BN0013174,000B8681245A,10.151.159.70,slo-rw170f-f408-l,5,F408-L,Islay,Cerro Vista,W,,
A017769,BN0013396,000B868128B0,10.151.159.71,slo-rw170f-f408-b,2.4,F408-B,Islay,Cerro Vista,W,,
A017770,BN0013407,000B868128E7,10.151.159.72,slo-rw170f-f409-l,5,F409-L,Islay,Cerro Vista,W,,
A017771,BN0013390,000B86812892,10.151.159.73,slo-rw170f-f409-c,2.4,F409-C,Islay,Cerro Vista,W,,
A017772,BN0013389,000B8681288D,10.151.159.74,slo-rw170f-f409-d,AM,F409-D,Islay,Cerro Vista,W,,
A017773,BN0013406,000B868128E2,10.151.159.75,slo-rw170f-f410-l,5,F410-L,Islay,Cerro Vista,W,,
A017774,BN0016186,000B86815F2E,10.151.159.76,slo-rw170f-f410-b,2.4,F410-B,Islay,Cerro Vista,W,,
A017775,BN0013126,000B8681236A,10.151.155.1,slo-rw170c-c101-l,5,C101-L,Hollister,Cerro Vista,W,,
A017776,BN0013153,000B868123F1,10.151.155.2,slo-rw170c-c101-c,2.4,C101-C,Hollister,Cerro Vista,W,,
A017777,BN0013147,000B868123D3,10.151.155.3,slo-rw170c-c102-l,5,C102-L,Hollister,Cerro Vista,W,,
A017778,BN0013165,000B8681242D,10.151.155.4,slo-rw170c-c102-b,2.4,C102-B,Hollister,Cerro Vista,W,,
A017779,BN0013169,000B86812441,10.151.155.5,slo-rw170c-c201-l,5,C201-L,Hollister,Cerro Vista,W,,
A017780,BN0013128,000B86812374,10.151.155.6,slo-rw170c-c201-c,2.4,C201-C,Hollister,Cerro Vista,W,,
A017781,BN0013129,000B86812379,10.151.155.7,slo-rw170c-c202-l,5,C202-L,Hollister,Cerro Vista,W,,
A017782,BN0013127,000B8681236F,10.151.155.8,slo-rw170c-c202-b,2.4,C202-B,Hollister,Cerro Vista,W,,
A017783,BN0013110,000B8681231A,10.151.155.9,slo-rw170c-c202-c,AM,C202-C,Hollister,Cerro Vista,W,,
A017784,BN0013144,000B868123C4,10.151.155.10,slo-rw170c-c203-l,5,C203-L,Hollister,Cerro Vista,W,,
A017785,BN0013312,000B8681270C,10.151.155.11,slo-rw170c-c203-b,2.4,C203-B,Hollister,Cerro Vista,W,,
A017786,BN0013236,000B86812590,10.151.155.12,slo-rw170c-c204-l,5,C204-L,Hollister,Cerro Vista,W,,
A017787,BN0013311,000B86812707,10.151.155.13,slo-rw170c-c204-b,2.4,C204-B,Hollister,Cerro Vista,W,,
A017788,BN0013305,000B868126E9,10.151.155.14,slo-rw170c-c301-l,5,C301-L,Hollister,Cerro Vista,W,,
A017789,BN0013310,000B86812702,10.151.155.15,slo-rw170c-c301-c,2.4,C301-C,Hollister,Cerro Vista,W,,
A017790,BN0013268,000B86812630,10.151.155.16,slo-rw170c-c302-l,5,C302-L,Hollister,Cerro Vista,W,,
A017791,BN0013304,000B868126E4,10.151.155.17,slo-rw170c-c302-c,2.4,C302-C,Hollister,Cerro Vista,W,,
A017792,BN0013033,000B86812199,10.151.155.18,slo-rw170c-c303-l,5,C303-L,Hollister,Cerro Vista,W,,
A017793,BN0013239,000B8681259F,10.151.155.19,slo-rw170c-c303-b,2.4,C303-B,Hollister,Cerro Vista,W,,
A017794,BN0013056,000B8681220C,10.151.155.20,slo-rw170c-c304-l,5,C304-L,Hollister,Cerro Vista,W,,
A017795,BN0013206,000B868124FA,10.151.155.21,slo-rw170c-c304-b,2.4,C304-B,Hollister,Cerro Vista,W,,
A017796,BN0013203,000B868124EB,10.151.155.22,slo-rw170c-c304-c,AM,C304-C,Hollister,Cerro Vista,W,,
A017797,BN0013215,000B86812527,10.151.155.23,slo-rw170c-c305-l,5,C305-L,Hollister,Cerro Vista,W,,
A017798,BN0013232,000B8681257C,10.151.155.24,slo-rw170c-c305-b,2.4,C305-B,Hollister,Cerro Vista,W,,
A017799,BN0013166,000B86812432,10.151.155.25,slo-rw170c-c306-l,5,C306-L,Hollister,Cerro Vista,W,,
A017800,BN0013249,000B868125D1,10.151.155.26,slo-rw170c-c306-b,2.4,C306-B,Hollister,Cerro Vista,W,,
A017801,BN0013209,000B86812509,10.151.155.27,slo-rw170c-c403-l,5,C403-L,Hollister,Cerro Vista,W,,
A017802,BN0013242,000B868125AE,10.151.155.28,slo-rw170c-c403-b,2.4,C403-B,Hollister,Cerro Vista,W,,
A017803,BN0013193,000B868124B9,10.151.155.29,slo-rw170c-c404-l,5,C404-L,Hollister,Cerro Vista,W,,
A017804,BN0013264,000B8681261C,10.151.155.30,slo-rw170c-c404-b,2.4,C404-B,Hollister,Cerro Vista,W,,
A017805,BN0013149,000B868123DD,10.151.155.31,slo-rw170c-c405-l,5,C405-L,Hollister,Cerro Vista,W,,
A017806,BN0013109,000B86812315,10.151.155.32,slo-rw170c-c405-b,2.4,C405-B,Hollister,Cerro Vista,W,,
A017807,BN0013134,000B86812392,10.151.155.33,slo-rw170c-c405-c,AM,C405-C,Hollister,Cerro Vista,W,,
A017808,BN0013063,000B8681222F,10.151.155.34,slo-rw170c-c406-l,5,C406-L,Hollister,Cerro Vista,W,,
A017809,BN0013060,000B86812220,10.151.155.35,slo-rw170c-c406-b,2.4,C406-B,Hollister,Cerro Vista,W,,
A017810,BN0013157,000B86812405,10.151.155.36,slo-rw170c-c407-l,5,C407-L,Hollister,Cerro Vista,W,,
A017811,BN0013064,000B86812234,10.151.155.37,slo-rw170c-c407-b,2.4,C407-B,Hollister,Cerro Vista,W,,
A017812,BN0013150,000B868123E2,10.151.155.38,slo-rw170c-c408-l,5,C408-L,Hollister,Cerro Vista,W,,
A017813,BN0013116,000B86812338,10.151.155.39,slo-rw170c-c408-b,2.4,C408-B,Hollister,Cerro Vista,W,,
A017814,BN0013140,000B868123B0,10.151.155.40,slo-rw170c-c505-l,5,C505-L,Hollister,Cerro Vista,W,,
A017815,BN0013200,000B868124DC,10.151.155.41,slo-rw170c-c505-b,2.4,C505-B,Hollister,Cerro Vista,W,,
A017816,BN0013272,000B86812644,10.151.155.42,slo-rw170c-c506-l,5,C506-L,Hollister,Cerro Vista,W,,
A017817,BN0013240,000B868125A4,10.151.155.43,slo-rw170c-c506-b,2.4,C506-B,Hollister,Cerro Vista,W,,
A017818,BN0013230,000B86812572,10.151.155.44,slo-rw170c-c507-l,5,C507-L,Hollister,Cerro Vista,W,,
A017819,BN0013241,000B868125A9,10.151.155.45,slo-rw170c-c507-b,2.4,C507-B,Hollister,Cerro Vista,W,,
A017820,BN0013295,000B868126B7,10.151.155.46,slo-rw170c-c507-c,AM,C507-C,Hollister,Cerro Vista,W,,
A017821,BN0013293,000B868126AD,10.151.155.47,slo-rw170c-c508-l,5,C508-L,Hollister,Cerro Vista,W,,
A017822,BN0013247,000B868125C7,10.151.155.48,slo-rw170c-c508-b,2.4,C508-B,Hollister,Cerro Vista,W,,
A017823,BN0013294,000B868126B2,10.151.156.1,slo-rw170c-c509-l,5,C509-L,Hollister,Cerro Vista,W,,
A017824,BN0013287,000B8681268F,10.151.156.2,slo-rw170c-c509-b,2.4,C509-B,Hollister,Cerro Vista,W,,
A017825,BN0013189,000B868124A5,10.151.156.3,slo-rw170c-c510-l,5,C510-L,Hollister,Cerro Vista,W,,
A017826,BN0013190,000B868124AA,10.151.156.4,slo-rw170c-c510-a,AM,C510-A,Hollister,Cerro Vista,W,,
A017827,BN0013194,000B868124BE,10.151.156.5,slo-rw170c-c510-b,2.4,C510-B,Hollister,Cerro Vista,W,,
A017828,BN0013216,000B8681252C,10.151.157.69,slo-rw170c-c511-l,5,C511-L,Hollister,Cerro Vista,W,,
A017829,BN0013223,000B8681254F,10.151.157.70,slo-rw170c-c511-c,2.4,C511-C,Hollister,Cerro Vista,W,,
A017830,BN0013061,000B86812225,10.151.155.56,slo-rw170c-c605-l,5,C605-L,Hollister,Cerro Vista,W,,
A017831,BN0013176,000B86812464,10.151.155.57,slo-rw170c-c605-b,2.4,C605-B,Hollister,Cerro Vista,W,,
A017832,BN0013208,000B86812504,10.151.155.58,slo-rw170c-c606-l,5,C606-L,Hollister,Cerro Vista,W,,
A017833,BN0013114,000B8681232E,10.151.155.59,slo-rw170c-c606-b,2.4,C606-B,Hollister,Cerro Vista,W,,
A017834,BN0013135,000B86812397,10.151.155.60,slo-rw170c-c606-c,AM,C606-C,Hollister,Cerro Vista,W,,
A017835,BN0013096,000B868122D4,10.151.155.61,slo-rw170c-c607-l,5,C607-L,Hollister,Cerro Vista,W,,
A017836,BN0013083,000B86812293,10.151.155.62,slo-rw170c-c607-b,2.4,C607-B,Hollister,Cerro Vista,W,,
A017837,BN0013057,000B86812211,10.151.155.63,slo-rw170c-c608-l,5,C608-L,Hollister,Cerro Vista,W,,
A017838,BN0013053,000B868121FD,10.151.155.64,slo-rw170c-c608-b,2.4,C608-B,Hollister,Cerro Vista,W,,
A017839,BN0013025,000B86812171,10.151.156.6,slo-rw170c-c609-l,5,C609-L,Hollister,Cerro Vista,W,,
